,# src,RA(deg),err_RA(deg), Dec(deg), err_Dec(deg), Flux(Jy), err_Flux(Jy)
2297,2297,26.9138461337,0.004435373245,-14.4932197991,0.0051104368057,0.216581731483,0.0264178947057
2298,2298,42.9912626134,0.0031479762685,-20.8110796648,0.0035947207263,0.622601954835,0.0502857639875
2299,2299,36.1945559874,0.0050844485952,-19.0488561456,0.0048452539172,0.182266560329,0.0302622237705
2300,2300,41.840748912,0.0032757862155,-27.3503887874,0.004633172307,0.445004888577,0.0401105945846
2301,2301,42.5078367151,0.0057873086151,-19.4266779427,0.0062291294646,0.359352779375,0.0505721162249
2302,2302,12.671850603,0.0023011482998,-10.3924603024,0.0027025222513,1.13361171674,0.0582526451658
2303,2303,19.555355466,0.0001964814338,-25.8624953925,0.0003034757541,2.95917916837,0.0211882889417
2304,2304,7.85562751909,0.0015879638893,-22.1199666467,0.0022271596181,0.949584725046,0.041456609807
2305,2305,38.0365238483,0.0027864345704,-15.9634278418,0.0034088306886,0.449509660466,0.0389574261417
2306,2306,34.521514823,0.0027626230844,-15.109935564,0.0043681023679,0.366162815482,0.0286531487055
2307,2307,15.7759560116,0.0033022118474,-31.7662653134,0.0038975028916,0.332648477847,0.0287585925948
2308,2308,35.5983231675,0.0074724053342,-8.14212346799,0.0096095594037,0.497929381217,0.0877033590266
2309,2309,22.6757959053,0.003865127186,-28.0838926703,0.0040822397758,0.193997501297,0.0202555999169
2310,2310,26.6638120204,0.0017234816163,-24.1207881501,0.0023620583607,0.303304162616,0.01754502823
2311,2311,16.8182179336,0.0039586735778,-33.3980623681,0.0053879598964,0.275928204408,0.0317205727356
2312,2312,43.9041589291,0.0050799495901,-27.2738226585,0.0080265259215,0.329480362887,0.062850002793
2313,2313,35.1554051073,0.0046534279471,-28.6391656894,0.0086406900509,0.0920800150223,0.0232217305007
2314,2314,12.0290378265,0.002038712617,-12.1979423024,0.002228522302,1.16079840307,0.0483254221071
2315,2315,31.6822009984,0.0067770765887,-22.8429853907,0.0090141086393,0.109120001535,0.0184105965377
2316,2316,34.9067673943,0.0019654966453,-25.6241997877,0.0034886499494,0.261694263812,0.021507169923
2317,2317,21.4010509051,0.0067361125746,-23.6745765322,0.0079061452355,0.121986839084,0.0189978577409
2318,2318,22.5373430406,0.0015504602965,-28.9455889386,0.0026378320725,0.37138751757,0.0211134884752
2319,2319,23.4610685236,0.0001901925512,-36.489117134,0.000375979619,3.1884936066,0.0328186985645
2320,2320,35.8220699522,0.0011846729689,-33.30379348,0.001854384331,0.792950916675,0.0308941596066
2321,2321,10.2913763506,0.0112920609695,-20.2771650987,0.0124056584771,0.138514355604,0.0347019496782
2322,2322,29.4932682283,0.0051427768129,-28.6237492927,0.0090250701732,0.0993361454256,0.0182621871223
2323,2323,43.4595944951,0.0053751716501,-23.1235957422,0.0068330844408,0.453218811249,0.0572583451858
2324,2324,37.1165971462,0.0004257925371,-17.2625323645,0.000506983915,2.57542931918,0.0302622452474
2325,2325,24.9513253269,0.0031799816223,-8.36420603333,0.0037560718546,0.560391337791,0.0516676015947
2326,2326,42.6420855329,0.0090635324333,-16.7903218734,0.0079969454741,0.232943835063,0.0597432168666
2327,2327,31.6975781111,0.0099408197384,-23.2276046885,0.0078897189889,0.0870849691398,0.0171490994528
2328,2328,30.8514797658,0.0043400505011,-31.9495563245,0.0066194212885,0.173747594913,0.0230385262052
2329,2329,30.6984959034,0.0054453103556,-22.7999728503,0.0064854803756,0.110500432582,0.0168183168068
2330,2330,36.0775089519,0.0050546399776,-23.926922626,0.0051642857154,0.181080223076,0.0233718598511
2331,2331,30.4451718468,0.006410923999,-30.2219719681,0.0074834833936,0.122263630282,0.0241329417947
2332,2332,14.6401488859,0.0093691733494,-16.7084064284,0.0119739866399,0.209133346301,0.0388915244138
2333,2333,15.4822040172,0.0035991652643,-31.641337596,0.007669756747,0.180828668136,0.0326835162534
2334,2334,15.2676926718,0.0046418471762,-18.4050470035,0.0071291840334,0.216480817156,0.0284504963398
2335,2335,22.8152055571,0.0007082887215,-20.3112236405,0.0010601903688,0.87605617432,0.0202120959424
2336,2336,33.5969391743,0.0022194445499,-14.0670262036,0.0029077492802,0.443084079069,0.0301475312726
2337,2337,10.9334547541,0.0033659014464,-20.6421985284,0.0049129997734,0.332501713834,0.0331214275347
2338,2338,39.1782324403,0.0061917592479,-19.3774702431,0.0075420022234,0.195247801836,0.042869116562
2339,2339,32.792318233,0.001023089972,-30.7599539758,0.0013325482942,0.669771686247,0.0232459969552
2340,2340,24.2120913305,0.0069796018272,-11.2797810419,0.0095547614067,0.232504651014,0.0365391350601
2341,2341,41.2536662636,0.0012889157132,-22.4042785792,0.0015606018751,0.986404434218,0.0339832175741
2342,2342,31.6466901144,0.0052777591512,-30.9480714132,0.0072662150596,0.166570328642,0.0230723871281
2343,2343,23.813702921,0.0073726411514,-25.2444467786,0.0080581068347,0.110978254651,0.0186798221508
2344,2344,22.7319659247,0.0071427158697,-27.5546580879,0.0123973319651,0.0833373734895,0.0188302643537
2345,2345,24.0639902312,0.0037150971977,-10.007933481,0.0054993628092,0.364303343383,0.041029150715
2346,2346,39.979753893,0.0039115230203,-16.9253617132,0.0050751439996,0.430214447065,0.038240546898
2347,2347,21.0307761184,0.0067618276151,-19.3028718382,0.009601386555,0.128614859366,0.0196967283465
2348,2348,19.8814032824,0.0015160889412,-22.7215833575,0.0023721252654,0.406103402545,0.0187241179068
2349,2349,41.9317000171,0.0009254062242,-18.2663804909,0.001119039459,1.86154630001,0.0525675106935
2350,2350,31.9008957734,0.0017146581458,-14.3379398776,0.0021283158568,0.639515435939,0.0293533553911
2351,2351,32.1841795056,0.0052254344934,-23.8655876383,0.0055515404336,0.158324861563,0.0181827920241
2352,2352,28.6267156231,0.0018460692179,-23.4790165078,0.0029462285514,0.248409326077,0.0185460029905
2353,2353,12.4150158619,0.0018916966362,-18.0525630425,0.0025540694097,0.647383336284,0.0308093495945
2354,2354,24.8953709145,0.0009813002023,-39.1360676081,0.0018848976352,1.15476029957,0.0472178366554
2355,2355,23.465577028,0.0021080279412,-15.1940226746,0.0026271499973,0.409008157571,0.0244253118779
2356,2356,12.7642387494,0.0082658032858,-17.3152514068,0.0098879728304,0.224119673666,0.036964454838
2357,2357,19.6778327982,0.0001961198125,-18.8746302194,0.0002667078975,3.86111376449,0.0203971604127
2358,2358,26.9763213093,0.0010532052465,-18.7040901161,0.0013077697244,0.737017587971,0.0209667126406
2359,2359,13.4369372033,0.0005896665583,-19.302388539,0.0009005809831,1.65159362582,0.0305485611438
2360,2360,15.0452360797,0.0053877030315,-8.74523764926,0.0064440827886,0.502487767534,0.0572121521301
2361,2361,20.7235636182,0.0053547334926,-17.0047237328,0.006139664358,0.18194146782,0.0248929055873
2362,2362,16.1447277111,0.0015838396338,-21.6272118353,0.0019713140574,0.564095127426,0.0228538572168
2363,2363,37.7594513219,0.0020905992052,-18.7068877089,0.00300447068,0.256177759004,0.0292252181512
2364,2364,8.06384008705,0.0042719023174,-26.5341637089,0.0084120597269,0.238443951711,0.0364033640763
2365,2365,16.827958403,0.0051092328581,-9.5617662245,0.0051108622051,0.46646309533,0.0560269398086
2366,2366,20.7168640712,0.0023793568905,-28.1668876078,0.0056844395594,0.244087425774,0.0194307032609
2367,2367,17.0294984324,0.001649359523,-31.9756342827,0.00268142982,0.401754576897,0.0262757649881
2368,2368,5.42351621972,0.0032866801657,-25.8379956264,0.0042374281955,0.559272348532,0.046861429384
2369,2369,33.0093980145,0.0055339751289,-29.2775718656,0.0081649607326,0.11540709861,0.0211723572227
2370,2370,32.4783055671,0.003205240133,-22.3167057959,0.0042523187884,0.213532727261,0.0187333577363
2371,2371,21.9917537183,0.0018383843723,-39.3826162721,0.0054818088142,0.579697343182,0.0550266930681
2372,2372,43.6660772873,0.0030064934637,-28.3645251569,0.0038040330355,0.675622751161,0.0597549590051
2373,2373,34.8904244264,0.0048474176652,-29.5206324898,0.0031958740583,0.301819686942,0.0211859364794
2374,2374,25.6478064995,0.0020730842064,-31.6355582358,0.0040606710434,0.268625546621,0.0216624366962
2375,2375,19.5568558144,0.0060323657771,-36.5760506903,0.008242485527,0.319802839167,0.0369698028209
2376,2376,22.4773739561,0.0147872428819,-12.8834089014,0.0121401046664,0.149981118605,0.0377674457814
2377,2377,38.1170648847,0.0038653415575,-27.3257817734,0.007448664371,0.229491644112,0.0266981507418
2378,2378,26.8406702118,0.0030291102324,-25.1452620619,0.0037963119624,0.225745476576,0.0145984988979
2379,2379,16.6193645158,0.0048988069343,-29.9340181545,0.005934943358,0.180878744648,0.0266715635002
2380,2380,21.674142431,0.0005880981281,-11.5865439932,0.0008541936985,1.99764776092,0.0341768762392
2381,2381,33.1517440315,0.0019724363997,-19.0218961708,0.002552120309,0.316848706585,0.0220515027226
2382,2382,8.22189436312,0.0091169127311,-13.5666677223,0.0089117232064,0.419536461886,0.0598811850223
2383,2383,11.890101057,0.0025705746952,-32.5996007763,0.0036190825798,0.509102125864,0.0389162523116
2384,2384,14.0517574843,0.0040743178502,-30.6080408704,0.0067407260836,0.234417782622,0.0255685650114
2385,2385,25.5797400748,0.0019950201212,-26.7979579601,0.0025261835225,0.322591565407,0.0182168742855
2386,2386,43.2362173947,0.0016188722266,-24.055810419,0.001873862394,1.06667124052,0.0541553367376
2387,2387,17.0937180213,0.0062889847456,-15.2332905933,0.0067735020399,0.279171090634,0.0300076608466
2388,2388,35.3052127919,0.0007150724146,-18.9334756473,0.0008719823982,1.20254375729,0.0236119080004
2389,2389,10.6856067064,0.005734922804,-10.0563422389,0.0089751218391,0.537532520931,0.0564394951494
2390,2390,20.1878310965,0.0079157657605,-18.7552235568,0.0070499313457,0.184523687506,0.0220979323892
2391,2391,18.4462564626,0.0050442158871,-9.77780159453,0.0061721648273,0.453073579698,0.0489144312515
2392,2392,28.5214566858,0.0027523629954,-31.3252665079,0.004684231982,0.194500679041,0.0205380123847
2393,2393,21.3299847169,0.0021180085875,-31.3604487807,0.0035304146422,0.307188115289,0.0210258667254
2394,2394,24.5809611707,0.0066104060905,-14.3653807716,0.0082701667737,0.118449787596,0.0241084846613
2395,2395,14.429162005,0.0098840877603,-23.8033205934,0.0106396354428,0.164145290473,0.0296295427004
2396,2396,34.7102947868,0.0047906465198,-13.3362118973,0.0071630074498,0.24564209995,0.0434007643979
2397,2397,12.0348790076,0.0023645729868,-9.42573983567,0.0030049056597,1.09166007565,0.0709410105781
2398,2398,16.7974594411,0.0107972906271,-23.3831310276,0.0117266987534,0.133839831538,0.0240215428277
2399,2399,42.8190401024,0.0080146583797,-24.580488406,0.0097028868415,0.249260620086,0.0479930363744
2400,2400,31.9542214758,0.0033299203148,-38.5725390912,0.0059016083041,0.418351926155,0.0563870505577
2401,2401,33.5468090535,0.0009506785451,-11.9593548368,0.0011177945445,1.7214033291,0.0429798276011
2402,2402,19.1363103584,0.0100498902413,-10.6760937419,0.0117482812733,0.279832247486,0.0395165770785
2403,2403,36.5630889096,0.0031518086871,-16.2076694846,0.0069469214222,0.210368011643,0.0315959460615
2404,2404,27.4459249671,0.0070640600556,-17.4434968563,0.0102560998189,0.0907840100501,0.0194720360089
2405,2405,38.3853453317,0.0034285226422,-21.1681283914,0.0040788321727,0.312542169405,0.0302007904249
2406,2406,14.5020866133,0.0009139909145,-25.3429488725,0.0014016801143,0.854369167979,0.0250022360028
2407,2407,28.696857405,0.0029741240913,-16.2865202156,0.0041255921342,0.239925939314,0.0253254855871
2408,2408,30.8923500137,0.0034160847203,-27.3253063797,0.0045909118425,0.179889799562,0.0202794436093
2409,2409,28.7656323423,0.0011994118879,-31.9326830565,0.0018168572278,0.576187598873,0.022828071325
2410,2410,27.8725652268,0.00270806828,-14.3220258851,0.0038041462329,0.388335810947,0.0274656084414
2411,2411,10.6745134474,0.0018909134482,-34.6015999644,0.0032551798696,0.853853409837,0.056038221736
2412,2412,35.3512714197,0.0020739737496,-29.1053356395,0.0024235980977,0.429762459985,0.0224574758323
2413,2413,21.2289959611,0.0016724462543,-26.4862867884,0.0020217314777,0.389612610134,0.0169380674615
2414,2414,19.694799971,0.0029022319298,-26.2142308337,0.0036867223877,0.217378130766,0.019103694516
2415,2415,21.9967622019,0.0059464528386,-37.4102424713,0.0065131633718,0.366269932731,0.0453675196941
2416,2416,26.2259929831,0.0042882777507,-25.2243207685,0.0055754270473,0.177426247911,0.0177350550755
2417,2417,24.2253668871,0.0082398619746,-40.0402858483,0.0099435328425,0.36875304738,0.0618618752143
2418,2418,37.8193176647,0.0021992430521,-28.633242749,0.0026134220727,0.473096366241,0.0267375697144
2419,2419,18.488052592,0.0042803178829,-19.180104161,0.0048995232823,0.211191192591,0.0226337841106
2420,2420,38.7562128946,0.0037499152434,-25.5120913821,0.0040087962694,0.262573939175,0.0271619851171
2421,2421,14.7146205158,0.0008320590771,-21.9762824447,0.0012950964829,0.946839769932,0.023121608685
2422,2422,43.6156345153,0.0049060036316,-23.3170290777,0.0051578641324,0.564282856393,0.0633248447718
2423,2423,30.8274657057,0.0058314118826,-19.3056488796,0.0067897022509,0.179477065105,0.02237933178
2424,2424,32.5565747864,0.0048904069793,-20.4302138155,0.0054924706141,0.175691171709,0.0188369817045
2425,2425,40.2322021706,0.0059188483975,-16.9603550731,0.0064125104151,0.328906100876,0.0371092246479
2426,2426,16.7852260961,0.006628857035,-14.9872463858,0.0095594438358,0.162800480671,0.0341128993357
2427,2427,24.6074910992,0.0070351198531,-15.5107613726,0.006482321147,0.164440260138,0.0259217956252
2428,2428,20.8014682985,0.0037704572849,-18.6143179088,0.0048236232242,0.244098860782,0.022365254806
2429,2429,34.5761242291,0.0012559636376,-36.3815563666,0.0015494565563,1.18200209866,0.0468032903994
2430,2430,18.8453111668,0.0038271751878,-30.8143701517,0.0050314629506,0.215462594642,0.0263897081386
2431,2431,26.8644133237,0.0047326358279,-17.6290282047,0.0050159524731,0.146836073176,0.0208447622102
2432,2432,11.9024070631,0.0034267486498,-31.6466156264,0.0081285235994,0.241175209565,0.0341352865721
2433,2433,13.718926013,0.0014680818228,-15.938742152,0.0020405524026,0.907806585535,0.0348009235114
2434,2434,38.5051077857,0.000677730864,-29.68646348,0.0008443209078,1.49210421111,0.0291192409313
2435,2435,24.7672163111,0.0015036312158,-31.1175008239,0.0026151898114,0.379482102816,0.0223442582205
2436,2436,25.4663205862,0.0051279165718,-21.3699635355,0.0107780317358,0.101089820902,0.0178024274773
2437,2437,33.0361300641,0.0006692769628,-31.8793118844,0.0008646404839,1.13487612475,0.025365727279
2438,2438,35.1774073267,0.0036952757646,-34.6992031957,0.0044225176422,0.360412053679,0.0361500640494
2439,2439,37.0599419006,0.0054470501375,-29.3153334571,0.0075681826185,0.17896484213,0.0264348150631
2440,2440,13.3041502435,0.0056157712365,-22.5951069045,0.0079443184706,0.258183049914,0.0287495752751
2441,2441,29.5080936668,0.0082806707964,-23.8366676627,0.0099570892824,0.132657381836,0.0185468237099
2442,2442,26.7612420321,0.0037394407852,-39.9524387881,0.0080141676735,0.375022888691,0.0636546672338
2443,2443,41.1008812923,0.0038510177649,-27.2441360574,0.0075198817169,0.288632764486,0.0373691571079
2444,2444,22.95333677,0.001082264015,-20.6182083006,0.0014686958629,0.552882317612,0.0211077511731
2445,2445,30.1087360891,0.001094654452,-25.1871177069,0.0012443046562,0.591193712308,0.0167346033845
2446,2446,26.8102646191,0.0060787551513,-19.7207982162,0.0123395653307,0.0834457588725,0.0191477710754
2447,2447,32.6756385074,0.00434627084,-25.6886822907,0.011379978992,0.118398635532,0.021146916801
2448,2448,11.5507443945,0.0040361626057,-23.0497723601,0.0062755280722,0.2350814479,0.0285741198903
2449,2449,30.6107168415,0.0079770886665,-7.53377638993,0.0088518981456,0.567940836169,0.0786528963593
2450,2450,25.5112414853,0.0008585771542,-38.1448386406,0.0017016777041,1.19288992203,0.0430301950617
2451,2451,35.2501307152,0.0032897344646,-36.0560259839,0.0041982033194,0.427520236932,0.0426966190105
2452,2452,10.1205432019,0.004609357296,-30.7648684028,0.0130238095676,0.32747251004,0.0426356913582
2453,2453,9.80795401281,0.0055042236772,-20.6693981753,0.008569415941,0.263633198206,0.041429117113
2454,2454,38.5924099747,0.0066739092202,-27.0330550472,0.0080097576608,0.161822516548,0.0276556143135
2455,2455,40.594828907,0.0018619752263,-31.0844709896,0.0024410312189,0.724634575418,0.0422385547195
2456,2456,31.6417228742,0.0065202884577,-17.5040990497,0.0088389516815,0.171017229453,0.0221112075357
2457,2457,20.4428388897,0.0098640099473,-19.2174994323,0.016428238356,0.111419092732,0.0222802878389
2458,2458,37.0004207828,0.0019936769379,-26.5306061996,0.0022143021521,0.4254214669,0.0233284752113
2459,2459,35.5446599426,0.0050510229128,-17.0703750651,0.004885850621,0.263488037813,0.0323625241352
2460,2460,22.4253377978,0.0029830961402,-25.2925268546,0.005174297132,0.133521487072,0.0183976980992
2461,2461,24.0261978013,0.0003334505762,-27.4970708718,0.0004654022304,1.7706383374,0.0203594232107
2462,2462,26.4067946047,0.0070760452873,-30.4404990842,0.0078926547097,0.138873307709,0.0201717919129
2463,2463,33.8193522514,0.0014901477858,-29.9188323511,0.0022084836719,0.476866489176,0.023305691418
2464,2464,23.4118835496,0.003394366605,-20.6275332841,0.0053392585605,0.179560067534,0.0200251652051
2465,2465,28.2614655907,0.0006600357718,-12.6346769952,0.0009509262837,1.71105630007,0.0276433771619
2466,2466,35.4220214173,0.0041025928859,-13.9393407014,0.0062561785153,0.225370440939,0.0395747024419
2467,2467,19.738894301,0.006843835838,-10.3840395625,0.0074833015158,0.294968247488,0.0410120859409
2468,2468,35.1581505645,0.0025928042532,-13.1037303116,0.0029966688301,0.524608367876,0.0452009733144
2469,2469,36.3902208418,0.0083269181053,-35.728068987,0.0080893966978,0.339193758962,0.0400817793005
2470,2470,30.721581053,0.0015413677028,-28.2085219063,0.0021916518832,0.373934516379,0.0203638482865
2471,2471,11.3251631164,0.0059962477901,-30.2290058335,0.0115714375821,0.240348958062,0.033660061533
2472,2472,13.7307212625,0.0025663081463,-9.31339335609,0.0031829728455,1.00274539675,0.061525221744
2473,2473,14.239284802,0.0040971080165,-18.5128443588,0.0063310253096,0.243303993244,0.0290241680619
2474,2474,16.4056410198,0.0045743404289,-22.909209309,0.0078354144844,0.13735652233,0.0210753483771
2475,2475,13.7197588632,0.0068311559877,-20.1772378072,0.0095835676558,0.165593006112,0.0284446243332
2476,2476,30.8562233264,0.0032219306882,-35.4542908391,0.0057534891628,0.29276072719,0.0311524477737
2477,2477,25.0435752793,0.0039944382402,-33.598513974,0.0057169323409,0.205170074249,0.0223068116322
2478,2478,25.8457214305,0.0063024733777,-13.8699214134,0.0055850769048,0.227865784883,0.0268254607761
2479,2479,40.1160610842,0.0016196590494,-30.9138534665,0.0018495957825,0.960521383989,0.0409622397476
2480,2480,35.9483007123,0.0044129974161,-26.8978091913,0.0041392087867,0.210135300848,0.0220155871817
2481,2481,29.6465989186,0.0002344722155,-25.0420058548,0.000308510387,2.51676990003,0.0170182886567
2482,2482,23.3479769005,0.0017884962291,-18.2006952062,0.0022206458626,0.451832017327,0.0211650528033
2483,2483,7.09270139131,0.0027928787148,-17.1897307941,0.0039102305591,0.715312576815,0.0574926052011
2484,2484,31.5825328432,0.000588959803,-23.3437586043,0.0007739890479,1.06584194376,0.0201991690504
2485,2485,31.5943933127,0.0064040045229,-12.8324405009,0.0102130611144,0.196452871453,0.0339875290181
2486,2486,23.9429383613,0.0003310610259,-26.3574013614,0.0005266868372,1.57441488187,0.0169608197415
2487,2487,35.2379112896,0.0043009966707,-37.3780882602,0.0056563973231,0.471687562887,0.0535075089969
2488,2488,28.6416951696,0.0049563448935,-27.7384772636,0.0047462303079,0.171917473344,0.0179437077166
2489,2489,36.4480361348,0.0012060750978,-14.2192390689,0.0015149641817,1.11441245514,0.0401380423048
2490,2490,28.8278614787,0.003233105792,-8.08165069108,0.0036045701592,0.719844397842,0.066693952885
2491,2491,36.5257818629,0.0097636192377,-27.2484241027,0.0071834308079,0.128444738851,0.0234491324876
2492,2492,16.3182027301,0.0040158270072,-27.2930723465,0.0048761130082,0.226628557385,0.0204591247027
2493,2493,12.51024069,0.0046968494991,-29.8427842961,0.007216766195,0.235983874718,0.0334214881494
2494,2494,21.1815040034,0.0039788179096,-35.6025438999,0.0088110931153,0.255418522613,0.0297261278658
2495,2495,16.9959772048,0.0070879497498,-21.8706567265,0.0101894182596,0.13235679732,0.0246508464818
2496,2496,40.28391451,0.0039338765168,-32.8773776671,0.0054884250962,0.415437626186,0.0500460495765
2497,2497,34.0867603843,0.0038114068615,-11.7654117449,0.0062832096893,0.375319045326,0.0426684290658
2498,2498,12.7017655283,0.0009669245095,-29.9611356375,0.0015606148427,0.89626282864,0.0259328276512
2499,2499,21.9846956085,0.0029160744654,-12.6927270225,0.003149743681,0.454900545221,0.0330972410032
2500,2500,23.3038811552,0.0034178280601,-22.4280643397,0.005349480945,0.157267596696,0.0169135160723
2501,2501,30.5882975653,0.0038861222123,-23.1630672498,0.0046182986349,0.169835046132,0.0161900163688
2502,2502,21.919261234,0.0046158144038,-7.71384144045,0.0052027976053,0.584804094515,0.0609274236121
2503,2503,16.4441563084,0.003158269239,-18.637172524,0.004915049851,0.278473922831,0.0234202470699
2504,2504,32.8630303663,0.0002701415189,-23.4342797186,0.0003791499906,2.15100508659,0.0186429183878
2505,2505,25.6052916044,0.0069832442942,-19.948172441,0.0108670064092,0.128560425934,0.0190150340627
2506,2506,20.0606514819,0.0049783482136,-31.8175300478,0.0090938294294,0.14861583332,0.0247200543998
2507,2507,30.8999518592,0.0031925007743,-28.1176374607,0.0037126686877,0.219274815673,0.0206828749247
2508,2508,17.6827962026,0.0012263540594,-24.486699017,0.0020796956044,0.432031395209,0.0202551351165
2509,2509,12.7354081718,0.0053330169867,-22.0640046269,0.0090958626876,0.217042487145,0.0268961962061
2510,2510,10.7872407281,0.0034939013954,-16.1944367499,0.0045705101308,0.528992884361,0.0417421056406
2511,2511,37.8255815459,0.0031797205928,-34.7969080868,0.0039849167343,0.50139347905,0.047165089094
2512,2512,12.2444639902,0.0086572248292,-12.5410864536,0.0085389613069,0.357756955286,0.0519465377236
2513,2513,23.1257048158,0.0080248297592,-30.7384602538,0.0078875104626,0.126623334353,0.0208195530841
2514,2514,6.15431769748,0.0040895601409,-25.5428912225,0.0062246554415,0.344458525873,0.0519687642625
2515,2515,40.1293666178,0.0066964499949,-18.204911065,0.008115709007,0.241626586386,0.0390790928858
2516,2516,35.0107739145,0.0034093511638,-25.8738604144,0.0053036898903,0.212072197735,0.0201446910803
2517,2517,11.0773936929,0.0024810343043,-15.1791983297,0.0028717846521,0.82318289461,0.0387488402718
2518,2518,19.5485696786,0.0005011507905,-32.6936072573,0.0007720836748,1.44566421594,0.0247814041375
2519,2519,14.007802429,0.0063414398735,-18.8040876549,0.0084801865743,0.187469704304,0.0298245114092
2520,2520,20.938517267,0.0037715187487,-22.0507287558,0.0045665166303,0.17963080366,0.0174380324342
2521,2521,33.4672187371,0.0045314475082,-20.421289782,0.0066230436262,0.199988746839,0.0229314214086
2522,2522,20.4958685828,0.0009375932451,-26.9605741855,0.0013849515026,0.631327074169,0.0173254981698
2523,2523,16.6858719905,0.0040577271978,-19.2934056446,0.0044604565509,0.352906787304,0.0246382595987
2524,2524,10.9111605372,0.0018826475423,-29.9895334091,0.0048759229983,0.429276593547,0.034261776872
2525,2525,34.572067744,0.0010868326994,-27.8743718069,0.0013462375766,0.647996703846,0.0237742475452
2526,2526,41.8817974514,0.0013160974319,-17.9221949506,0.0017085817651,1.22313466726,0.053426621558
2527,2527,28.9361585347,0.0029817908053,-33.1365312418,0.0049349306312,0.29263047785,0.023355394333
2528,2528,27.0152597823,0.0059410082899,-17.5907763907,0.0088414932784,0.145087915097,0.019872332956
2529,2529,31.011766567,0.0069429498504,-25.9798945101,0.0074853564675,0.148863106107,0.0203109692578
2530,2530,18.313448022,0.0104635408654,-28.9142479226,0.0093573819487,0.138407220729,0.0205078900423
2531,2531,22.6190640479,0.0039922277207,-14.1593576326,0.0049259278422,0.284773706418,0.0268757897347
2532,2532,27.327630586,0.0028304077689,-26.3253676968,0.0048233066583,0.218282134403,0.0188940176649
2533,2533,16.2035545467,0.0004697986305,-33.1511395813,0.0008459322368,1.79491372942,0.0305060108606
2534,2534,10.6068706499,0.0048731852507,-30.0705541255,0.0093915806236,0.221822344646,0.035311179449
2535,2535,42.2202307923,0.0076333040035,-15.0944569006,0.0061100941743,0.401066155597,0.0648147074051
2536,2536,23.7860739932,0.0046127297773,-16.9934423219,0.0068140526819,0.188419488131,0.0222628604568
2537,2537,37.6339070457,0.00425315539,-34.0499396808,0.0069393121423,0.315669640253,0.0435627494686
2538,2538,41.1141064696,0.0024248211739,-25.8508272588,0.003595539846,0.448825207432,0.0361229722965
2539,2539,28.6292425696,0.0072510831735,-29.7879452696,0.0074038425818,0.10626928939,0.0213135743802
2540,2540,37.4771585465,0.0041366409513,-27.8842175909,0.004635091605,0.282213631452,0.0302121855017
2541,2541,43.1719630483,0.0083270137371,-25.7464723186,0.0106052251366,0.296428369231,0.0528472031045
2542,2542,25.3435786882,0.0101064732024,-30.6397847642,0.0108741390548,0.111298384217,0.0180335678541
2543,2543,16.9221392288,0.0050651100838,-22.8154566096,0.0091694251723,0.16069107492,0.0187138558315
2544,2544,15.4127117278,0.0042837776547,-33.1622589657,0.005994322907,0.25395929111,0.0303906722122
2545,2545,28.3620291643,0.0015682388803,-14.6019851072,0.0021994964942,0.541908507414,0.0296652588005
2546,2546,41.9635954952,0.0012308712084,-21.0252643629,0.0015073212082,1.29893856209,0.0410824640331
2547,2547,28.8124524771,0.0019186821675,-21.4378344126,0.0022257722147,0.346227179006,0.0159092329423
2548,2548,8.28020371159,0.002416813586,-17.682799051,0.0035506715274,0.621810357173,0.043939418753
2549,2549,34.4170585038,0.0029391052914,-33.7478480336,0.0057654983001,0.298046209611,0.0311345249774
2550,2550,32.6482288016,0.0051973041342,-12.7289442996,0.0096991272864,0.222857762446,0.0372972090692
2551,2551,33.4225943533,0.0046666671802,-23.0155843561,0.0067977127303,0.139714090467,0.01998301423
2552,2552,37.7070677912,0.0064715255612,-13.6670479026,0.0064163009119,0.28200334443,0.0446358918749
2553,2553,32.8726794147,0.0051086198799,-37.5375123833,0.0092179126364,0.265854119686,0.0418326850372
2554,2554,40.3284656575,0.0041354208389,-32.6683901598,0.00564594499,0.357984935004,0.0506728660926
2555,2555,38.2375241385,0.0018065941239,-34.8055181688,0.0026140633718,0.854540104242,0.0476070096888
2556,2556,13.9269402803,0.0046271821296,-19.4460735449,0.0060673802539,0.273844786632,0.0283965785242
2557,2557,32.3504809654,0.0014131893224,-31.4663129028,0.0021660201769,0.455987790033,0.0229775992131
2558,2558,36.1939008194,0.0027609266639,-22.3184046752,0.0039788059241,0.228344884323,0.0235868456554
2559,2559,35.4302306082,0.0064649460069,-15.558948493,0.0085756996646,0.175505936556,0.0294962440303
2560,2560,35.6845928718,0.0027138459415,-14.0333267374,0.0029709937813,0.566724070616,0.0350165609497
2561,2561,19.6534023618,0.0065165600998,-18.5683998377,0.0137516948942,0.114758074368,0.0247744969273
2562,2562,20.5199093326,0.0035069426583,-34.6620544724,0.0051559579351,0.326264872328,0.0283727860538
2563,2563,35.4124223775,0.0038874025721,-16.1404738591,0.0046464118789,0.287628831045,0.029231942467
2564,2564,25.3147754181,0.0035689623034,-21.7589825524,0.0051336615979,0.159272124583,0.0172240927357
2565,2565,29.661174811,0.0087740930627,-30.0666280903,0.0100304785834,0.0789008363826,0.0222858275494
2566,2566,28.0876690364,0.0013956132449,-23.9601301326,0.0020919530069,0.388378248498,0.0181236156189
